Code;Name;PostalCode;Address;MOP
850204138;"ООО ""АГРОТОРГ""";141551;ДЕР. БАРАНЦЕВО;NKP
850204646;"ООО ""АГРОТОРГ""";141580;ПОС. ЛУНЕВО;NKP
850204786;"ООО ""АГРОТОРГ""";143430;ПГТ. НАХАБИНО;NKP
850204814;"ООО ""АГРОТОРГ""";125315;Г. МОСКВА;NKP
850204857;"ООО ""АГРОТОРГ""";;Г. МОСКВА;NKP
850204858;"ООО ""АГРОТОРГ""";141333;ДЕР. ФЕДОРЦОВО;NKP
850204859;"ООО ""АГРОТОРГ""";141400;Г. ХИМКИ;NKP
850204945;"ООО ""АГРОТОРГ""";216507;Г. РОСЛАВЛЬ;MAS
850205294;"ООО ""АГРОТОРГ""";215158;С. АНДРЕЙКОВО;MAS
850205404;"ООО ""АГРОТОРГ""";141900;Г. ТАЛДОМ;NKP
850205409;"ООО ""АГРОТОРГ""";127018;Г. МОСКВА;NKP
850205437;"ООО ""АГРОТОРГ""";141170;ПОС. МОНИНО;NKP
850212109;"ООО ""АГРОТОРГ""";141201;Г. ПУШКИНО;NKP
850212111;"ООО ""АГРОТОРГ""";141308;Г. СЕРГИЕВ-ПОСАД;NKP
850212113;"ООО ""АГРОТОРГ""";143404;Г. КРАСНОГОРСК;NKP
850212118;"ООО ""АГРОТОРГ""";141570;ПГТ. МЕНДЕЛЕЕВО;NKP
850212206;"ООО ""АГРОТОРГ""";141140;РП СВЕРДЛОВСКИЙ;NKP
850212426;"ООО ""АГРОТОРГ""";127576;Г. МОСКВА;NKP
850212437;"ООО ""АГРОТОРГ""";141313;Г. СЕРГИЕВ-ПОСАД;NKP
850212438;"ООО ""АГРОТОРГ""";127560;Г. МОСКВА;NKP
850212450;"ООО ""АГРОТОРГ""";141345;ДЕР. СВАТКОВО;NKP
850212489;"ООО ""АГРОТОРГ""";214006;Г. СМОЛЕНСК;MAS
850212670;"ООО ""АГРОТОРГ""";215750;ПОС. ВЕРХНЕДНЕПРОВСКИЙ;MAS
850212727;"ООО ""АГРОТОРГ""";123154;Г. МОСКВА;NKP
850212765;"ООО ""АГРОТОРГ""";142515;ДЕР. ТЕРЕНИНО;NKP
850212772;"ООО ""АГРОТОРГ""";171720;Г. ВЕСЬЕГОНСК;NKP
850212848;"ООО ""АГРОТОРГ""";129226;Г. МОСКВА;NKP
850212855;"ООО ""АГРОТОРГ""";127566;Г. МОСКВА;NKP
850212859;"ООО ""АГРОТОРГ""";172332;Г. ЗУБЦОВ;NKP
850227405;"ООО ""АГРОТОРГ""";143405;Г. КРАСНОГОРСК;NKP
850227462;"ООО ""АГРОТОРГ""";125438;Г. МОСКВА;NKP
850227464;"ООО ""АГРОТОРГ""";143160;ПОС. ДОРОХОВО;NKP
850227890;"ООО ""АГРОТОРГ""";141044;ДЕР. ГРИБКИ;NKP
850227891;"ООО ""АГРОТОРГ""";129128;Г. МОСКВА;NKP
850227895;"ООО ""АГРОТОРГ""";107553;Г. МОСКВА;NKP
850227896;"ООО ""АГРОТОРГ""";143430;ПГТ. НАХАБИНО;NKP
850227897;"ООО ""АГРОТОРГ""";141551;РП АНДРЕЕВКА;NKP
850227899;"ООО ""АГРОТОРГ""";124489;Г. МОСКВА, Г.ЗЕЛЕНОГРАД;NKP
850227901;"ООО ""АГРОТОРГ""";141840;С. ИЛЬИНСКОЕ;NKP
850227902;"ООО ""АГРОТОРГ""";143114;СП. ИВАНОВСКОЕ;NKP
850228010;"ООО ""АГРОТОРГ""";172721;ПГТ. ФИРОВО;NKP
850228054;"ООО ""АГРОТОРГ""";141254;Г. ПУШКИНО;NKP
850228058;"ООО ""АГРОТОРГ""";141140;РП СВЕРДЛОВСКИЙ;NKP
850228992;"ООО ""АГРОТОРГ""";127018;Г. МОСКВА;NKP
850228994;"ООО ""АГРОТОРГ""";141195;ПОС. ФРЯЗИНО;NKP
850229002;"ООО ""АГРОТОРГ""";141408;Г. ХИМКИ;NKP
850229167;"ООО ""АГРОТОРГ""";125222;Г. МОСКВА;NKP
850229208;"ООО ""АГРОТОРГ""";143221;ДЕР. КРАСНОВИДОВО;NKP
850229401;"ООО ""АГРОТОРГ""";124527;Г. ЗЕЛЕНОГРАД;NKP
850229448;"ООО ""АГРОТОРГ""";105005;Г. МОСКВА;NKP
850229451;"ООО ""АГРОТОРГ""";107207;Г. МОСКВА;NKP
850229452;"ООО ""АГРОТОРГ""";105122;Г. МОСКВА;NKP
850229453;"ООО ""АГРОТОРГ""";143430;ПОС. НАХАБИНО;NKP
850230096;"ООО ""АГРОТОРГ""";142431;ДЕР. АВДОТЬИНО;NKP
850230318;"ООО ""АГРОТОРГ""";215805;Г. ЯРЦЕВО;MAS
850230365;"ООО ""АГРОТОРГ""";143400;Г. КРАСНОГОРСК;NKP
850230366;"ООО ""АГРОТОРГ""";141980;Г. ДУБНА;NKP
850230367;"ООО ""АГРОТОРГ""";105203;Г. МОСКВА;NKP
850230368;"ООО ""АГРОТОРГ""";143130;РП ТУЧКОВО;NKP
850230386;"ООО ""АГРОТОРГ""";171151;Г. ВЫШНИЙ ВОЛОЧЕК;NKP
850230918;"ООО ""АГРОТОРГ""";141364;РП СКОРОПУСКОВСКИЙ;NKP
850230919;"ООО ""АГРОТОРГ""";141371;Г. ХОТЬКОВО;NKP
850230951;"ООО ""АГРОТОРГ""";215107;С. ВЯЗЬМА-БРЯНСКАЯ;MAS
850230964;"ООО ""АГРОТОРГ""";171270;ПГТ. НОВОЗАВИДОВСКИЙ;NKP
850230977;"ООО ""АГРОТОРГ""";141625;ДЕР. РЕШОТКИНО;NKP
850230980;"ООО ""АГРОТОРГ""";143150;ДЕР. НЕСТЕРОВО;NKP
850230981;"ООО ""АГРОТОРГ""";129626;Г. МОСКВА;NKP
850231039;"ООО ""АГРОТОРГ""";215503;Г. САФОНОВО;MAS
850231040;"ООО ""АГРОТОРГ""";143040;Г. ГОЛИЦЫНО;NKP
850231127;"ООО ""АГРОТОРГ""";143550;ПОС. ЧЕХОВСКИЙ;NKP
850231190;"ООО ""АГРОТОРГ""";143422;ПОС. МЕЧНИКОВО;NKP
850231206;"ООО ""АГРОТОРГ""";141406;Г. ХИМКИ;NKP
850231208;"ООО ""АГРОТОРГ""";141631;РП РЕШЕТНИКОВО;NKP
850231284;"ООО ""АГРОТОРГ""";171503;Г. КИМРЫ;NKP
850231290;"ООО ""АГРОТОРГ""";172390;Г. РЖЕВ;NKP
850231291;"ООО ""АГРОТОРГ""";171270;ПГТ. НОВОЗАВИДОВСКИЙ;NKP
850231292;"ООО ""АГРОТОРГ""";172523;ПОС. НЕЛИДОВО;NKP
850231295;"ООО ""АГРОТОРГ""";172461;ПОС. ЖАРКОВСКИЙ;NKP
850231319;"ООО ""АГРОТОРГ""";214012;Г. СМОЛЕНСК;MAS
850231401;"ООО ""АГРОТОРГ""";141006;Г. МЫТИЩИ;NKP
850231402;"ООО ""АГРОТОРГ""";111401;Г. МОСКВА;NKP
850231403;"ООО ""АГРОТОРГ""";124683;Г. МОСКВА, Г. ЗЕЛЕНОГРАД;NKP
850231441;"ООО ""АГРОТОРГ""";216507;Г. РОСЛАВЛЬ;MAS
850231444;"ООО ""АГРОТОРГ""";214501;ДЕР. МИХНОВКА;MAS
850231497;"ООО ""АГРОТОРГ""";125367;Г. МОСКВА;NKP
850231500;"ООО ""АГРОТОРГ""";124460;Г. МОСКВА , Г. ЗЕЛЕНОГРАД;NKP
850231503;"ООО ""АГРОТОРГ""";143500;Г. ИСТРА;NKP
850231554;"ООО ""АГРОТОРГ""";141986;Г. ДУБНА;NKP
850231555;"ООО ""АГРОТОРГ""";127644;Г. МОСКВА;NKP
850231557;"ООО ""АГРОТОРГ""";143500;Г. ИСТРА;NKP
850231672;"ООО ""АГРОТОРГ""";214018;Г. СМОЛЕНСК;MAS
850232040;"ООО ""АГРОТОРГ""";142671;Г. ЛИКИНО-ДУЛЕВО;NKP
850232054;"ООО ""АГРОТОРГ""";141100;Г. ЩЕЛКОВО;NKP
850232056;"ООО ""АГРОТОРГ""";141508;Г. СОЛНЕЧНОГОРСК;NKP
850232057;"ООО ""АГРОТОРГ""";125412;Г. МОСКВА;NKP
850232061;"ООО ""АГРОТОРГ""";141313;Г. СЕРГИЕВ-ПОСАД;NKP
850232062;"ООО ""АГРОТОРГ""";141313;Г. СЕРГИЕВ-ПОСАД;NKP
850232064;"ООО ""АГРОТОРГ""";121596;Г. МОСКВА;NKP
850232335;"ООО ""АГРОТОРГ""";141446;Г. ХИМКИ;NKP
850232341;"ООО ""АГРОТОРГ""";141900;Г. ТАЛДОМ;NKP
850232345;"ООО ""АГРОТОРГ""";141601;Г. КЛИН;NKP
850232528;"ООО ""АГРОТОРГ""";141060;Г. КОРОЛЕВ;NKP
850232625;"ООО ""АГРОТОРГ""";141280;Г. ИВАНТЕЕВКА;NKP
850232627;"ООО ""АГРОТОРГ""";123103;Г. МОСКВА;NKP
850232693;"ООО ""АГРОТОРГ""";170027;Г. ТВЕРЬ;NKP
850232744;"ООО ""АГРОТОРГ""";171167;Г. ВЫШНИЙ ВОЛОЧЕК;NKP
850232745;"ООО ""АГРОТОРГ""";170021;Г. ТВЕРЬ;NKP
850232748;"ООО ""АГРОТОРГ""";171502;Г. КИМРЫ;NKP
850232814;"ООО ""АГРОТОРГ""";141140;ПОС. СВЕРДЛОВСКИЙ;NKP
850232918;"ООО ""АГРОТОРГ""";105077;Г. МОСКВА;NKP
850232919;"ООО ""АГРОТОРГ""";141305;Г. СЕРГИЕВ-ПОСАД;NKP
850232999;"ООО ""АГРОТОРГ""";107564;Г. МОСКВА;NKP
850233163;"ООО ""АГРОТОРГ""";171842;Г. УДОМЛЯ;NKP
850233164;"ООО ""АГРОТОРГ""";170032;Г. ТВЕРЬ;NKP
850233213;"ООО ""АГРОТОРГ""";214530;С. ПЕЧЕРСК;MAS
850237606;"ООО ""АГРОТОРГ""";143716;С. РАМЕНЬЕ;NKP
850237607;"ООО ""АГРОТОРГ""";109240;Г. МОСКВА;NKP
850237608;"ООО ""АГРОТОРГ""";143421;С. ИЛЬИНСКОЕ;NKP
850237611;"ООО ""АГРОТОРГ""";127549;Г. МОСКВА;NKP
850237612;"ООО ""АГРОТОРГ""";141052;С. МАРФИНО;NKP
850237615;"ООО ""АГРОТОРГ""";141300;Г. СЕРГИЕВ ПОСАД;NKP
850237620;"ООО ""АГРОТОРГ""";124489;Г. МОСКВА, Г. ЗЕЛЕНОГРАД;NKP
850237621;"ООО ""АГРОТОРГ""";141100;Г. ЩЕЛКОВО;NKP
850237623;"ООО ""АГРОТОРГ""";129128;Г. МОСКВА;NKP
850237878;"ООО ""АГРОТОРГ""";141207;Г. ПУШКИНО;NKP
850237885;"ООО ""АГРОТОРГ""";129323;Г. МОСКВА;NKP
850238320;"ООО ""АГРОТОРГ""";127410;Г. МОСКВА;NKP
850238429;"ООО ""АГРОТОРГ""";141146;РП ФРЯНОВО;NKP
850238442;"ООО ""АГРОТОРГ""";172112;Г. КУВШИНОВО;NKP
850238475;"ООО ""АГРОТОРГ""";127287;Г. МОСКВА;NKP
850238479;"ООО ""АГРОТОРГ""";141131;С. ТРУБИНО;NKP
850238480;"ООО ""АГРОТОРГ""";127562;Г. МОСКВА;NKP
850238482;"ООО ""АГРОТОРГ""";125581;Г. МОСКВА;NKP
850238483;"ООО ""АГРОТОРГ""";107065;Г. МОСКВА;NKP
850238484;"ООО ""АГРОТОРГ""";111394;Г. МОСКВА;NKP
850238486;"ООО ""АГРОТОРГ""";141071;Г. КОРОЛЕВ;NKP
850238487;"ООО ""АГРОТОРГ""";141407;Г. ХИМКИ;NKP
850238489;"ООО ""АГРОТОРГ""";146406;Г. КРАСНОГОРСК;NKP
850238525;"ООО ""АГРОТОРГ""";143441;ДЕР. ПУТИЛКОВО;NKP
850238551;"ООО ""АГРОТОРГ""";141540;ПГТ. ПОВАРОВО;NKP
850238765;"ООО ""АГРОТОРГ""";215500;Г. САФОНОВО;MAS
850238766;"ООО ""АГРОТОРГ""";125565;Г. МОСКВА;NKP
850239236;"ООО ""АГРОТОРГ""";129336;Г. МОСКВА;NKP
850239237;"ООО ""АГРОТОРГ""";127490;Г. МОСКВА;NKP
850239246;"ООО ""АГРОТОРГ""";141311;С. ГЛИНКОВО;NKP
850239290;"ООО ""АГРОТОРГ""";125412;Г. МОСКВА;NKP
850239292;"ООО ""АГРОТОРГ""";127411;Г. МОСКВА;NKP
850239293;"ООО ""АГРОТОРГ""";127410;Г. МОСКВА;NKP
850239300;"ООО ""АГРОТОРГ""";121357;Г. МОСКВА;NKP
850239302;"ООО ""АГРОТОРГ""";129343;Г. МОСКВА;NKP
850239303;"ООО ""АГРОТОРГ""";127273;Г. МОСКВА;NKP
850239304;"ООО ""АГРОТОРГ""";111141;Г. МОСКВА;NKP
850239306;"ООО ""АГРОТОРГ""";141402;Г. ХИМКИ;NKP
850239307;"ООО ""АГРОТОРГ""";141140;РП. СВЕРДЛОВСКИЙ;NKP
850239310;"ООО ""АГРОТОРГ""";105037;Г. МОСКВА;NKP
850239314;"ООО ""АГРОТОРГ""";143530;Г. ДЕДОВСК;NKP
850239320;"ООО ""АГРОТОРГ""";125040;Г. МОСКВА;NKP
850239322;"ООО ""АГРОТОРГ""";111558;Г. МОСКВА;NKP
850239323;"ООО ""АГРОТОРГ""";129594;Г. МОСКВА;NKP
850239326;"ООО ""АГРОТОРГ""";143079;ПОС. СТАРЫЙ ГОРОДОК;NKP
850239329;"ООО ""АГРОТОРГ""";141107;Г. ЩЕЛКОВО;NKP
850239335;"ООО ""АГРОТОРГ""";105037;Г. МОСКВА;NKP
850239336;"ООО ""АГРОТОРГ""";107065;Г. МОСКВА;NKP
850239345;"ООО ""АГРОТОРГ""";125413;Г. МОСКВА;NKP
850239346;"ООО ""АГРОТОРГ""";119517;Г. МОСКВА;NKP
850239347;"ООО ""АГРОТОРГ""";141044;ПОС. ПОВЕДНИКИ;NKP
850239353;"ООО ""АГРОТОРГ""";214012;Г. СМОЛЕНСК;MAS
850239366;"ООО ""АГРОТОРГ""";125364;Г. МОСКВА;NKP
850239367;"ООО ""АГРОТОРГ""";141590;СП. СОКОЛОВСКОЕ;NKP
850239368;"ООО ""АГРОТОРГ""";143500;Г. ИСТРА;NKP
850239370;"ООО ""АГРОТОРГ""";107258;Г. МОСКВА;NKP
850239372;"ООО ""АГРОТОРГ""";127540;Г. МОСКВА;NKP
850239373;"ООО ""АГРОТОРГ""";141151;ГП. СВЕРДЛОВСКИЙ, ДЕР. ОСЕ;NKP
850239374;"ООО ""АГРОТОРГ""";143240;ДЕР. БОРОДИНО;NKP
850239383;"ООО ""АГРОТОРГ""";125183;Г. МОСКВА;NKP
850239384;"ООО ""АГРОТОРГ""";125183;Г. МОСКВА;NKP
850239466;"ООО ""АГРОТОРГ""";171081;Г. БОЛОГОЕ;NKP
850239826;"ООО ""АГРОТОРГ""";216240;Г. ДЕМИДОВ;MAS
850239828;"ООО ""АГРОТОРГ""";216790;Г. РУДНЯ;MAS
850239831;"ООО ""АГРОТОРГ""";214030;Г. СМОЛЕНСК;MAS
850239974;"ООО ""АГРОТОРГ""";141014;Г. МЫТИЩИ;NKP
850239975;"ООО ""АГРОТОРГ""";129090;Г. МОСКВА;NKP
850240132;"ООО ""АГРОТОРГ""";143602;Г. ВОЛОКОЛАМСК;NKP
850240133;"ООО ""АГРОТОРГ""";143602;Г. ВОЛОКОЛАМСК;NKP
850240134;"ООО ""АГРОТОРГ""";143131;РП ТУЧКОВО;NKP
850240254;"ООО ""АГРОТОРГ""";142632;ДЕР. ДЕМИХОВО;NKP
850240268;"ООО ""АГРОТОРГ""";105568;Г. МОСКВА;NKP
850240405;"ООО ""АГРОТОРГ""";141170;РП МОНИНО;NKP
850240440;"ООО ""АГРОТОРГ""";111558;Г. МОСКВА;NKP
850240455;"ООО ""АГРОТОРГ""";105082;Г. МОСКВА;NKP
850240465;"ООО ""АГРОТОРГ""";141077;Г. КОРОЛЕВ;NKP
850240552;"ООО ""АГРОТОРГ""";127015;Г. МОСКВА;NKP
850240554;"ООО ""АГРОТОРГ""";143200;ДЕР. ТЕТЕРИНО;NKP
850240646;"ООО ""АГРОТОРГ""";121108;Г. МОСКВА;NKP
850240677;"ООО ""АГРОТОРГ""";172801;Г. АНДРЕАПОЛЬ;NKP
850240690;"ООО ""АГРОТОРГ""";215505;Г. САФОНОВО;MAS
850240691;"ООО ""АГРОТОРГ""";216470;ПОС. СТОДОЛИЩЕ;MAS
850240696;"ООО ""АГРОТОРГ""";214032;Г. СМОЛЕНСК;MAS
850240917;"ООО ""АГРОТОРГ""";141833;ПОС. НОВО-КУЛИКОВО;NKP
850240918;"ООО ""АГРОТОРГ""";141250;ПОС. АШУКИНО;NKP
850240919;"ООО ""АГРОТОРГ""";143130;РП ТУЧКОВО;NKP
850241116;"ООО ""АГРОТОРГ""";111531;Г. МОСКВА;NKP
850241117;"ООО ""АГРОТОРГ""";125459;Г. МОСКВА;NKP
850241118;"ООО ""АГРОТОРГ""";129110;Г. МОСКВА;NKP
850241119;"ООО ""АГРОТОРГ""";141103;Г. ЩЕЛКОВО;NKP
850241120;"ООО ""АГРОТОРГ""";141506;Г. СОЛНЕЧНОГОРСК;NKP
850241203;"ООО ""АГРОТОРГ""";171988;Г. БЕЖЕЦК;NKP
850241205;"ООО ""АГРОТОРГ""";171158;Г. ВЫШНИЙ ВОЛОЧЕК;NKP
850241385;"ООО ""АГРОТОРГ""";141052;С. МАРФИНО;NKP
850241386;"ООО ""АГРОТОРГ""";141005;Г. МЫТИЩИ;NKP
850241496;"ООО ""АГРОТОРГ""";121108;Г. МОСКВА;NKP
850241497;"ООО ""АГРОТОРГ""";141552;РП. РЖАВКИ;NKP
850241499;"ООО ""АГРОТОРГ""";141074;Г. КОРОЛЕВ;NKP
850241500;"ООО ""АГРОТОРГ""";143200;Г. МОЖАЙСК;NKP
850241502;"ООО ""АГРОТОРГ""";111524;Г. МОСКВА;NKP
850241508;"ООО ""АГРОТОРГ""";123290;Г. МОСКВА;NKP
850241512;"ООО ""АГРОТОРГ""";143232;С. ТРОПАРЕВО;NKP
850241513;"ООО ""АГРОТОРГ""";125493;Г. МОСКВА;NKP
850241704;"ООО ""АГРОТОРГ""";142440;ДЕР. СТУЛОВО;NKP
850241754;"ООО ""АГРОТОРГ""";215113;Г. ВЯЗЬМА;MAS
850241755;"ООО ""АГРОТОРГ""";141650;Г. ВЫСОКОВСК;NKP
850241756;"ООО ""АГРОТОРГ""";;Г. ТВЕРЬ;NKC
850241842;"ООО ""АГРОТОРГ""";170028;Г. ТВЕРЬ;NKP
850242057;"ООО ""АГРОТОРГ""";129281;Г. МОСКВА;NKP
850242058;"ООО ""АГРОТОРГ""";143132;РП ТУЧКОВО;NKP
850242059;"ООО ""АГРОТОРГ""";141090;Г. КОРОЛЕВ;NKP
850242060;"ООО ""АГРОТОРГ""";141261;ПОС. ПРАВДИНСКИЙ;NKP
850242074;"ООО ""АГРОТОРГ""";141663;ПОС. ЧАЙКОВСКОГО;NKP
850242443;"ООО ""АГРОТОРГ""";141280;Г. ИВАНТЕЕВКА;NKP
850242465;"ООО ""АГРОТОРГ""";141080;Г. КОРОЛЕВ;NKP
850242652;"ООО ""АГРОТОРГ""";143432;ПГТ. НАХАБИНО;NKP
850242693;"ООО ""АГРОТОРГ""";216330;Г. ЕЛЬНЯ;MAS
850242868;"ООО ""АГРОТОРГ""";;Г. РУЗА;NKC
850242869;"ООО ""АГРОТОРГ""";141800;Г. ДМИТРОВ;NKP
850242872;"ООО ""АГРОТОРГ""";143200;Г. МОЖАЙСК;NKP
850242874;"ООО ""АГРОТОРГ""";143081;ДЕР. ЮДИНО;NKP
850242924;"ООО ""АГРОТОРГ""";141707;Г. ДОЛГОПРУДНЫЙ;NKP
850243007;"ООО ""АГРОТОРГ""";141371;Г. ХОТЬКОВО;NKP
850243008;"ООО ""АГРОТОРГ""";141078;Г. КОРОЛЕВ;NKP
850243010;"ООО ""АГРОТОРГ""";216450;Г. ПОЧИНОК;MAS
850243188;"ООО ""АГРОТОРГ""";141605;Г. КЛИН-5;NKP
850243280;"ООО ""АГРОТОРГ""";216620;РП ХИСЛАВИЧИ;MAS
850243311;"ООО ""АГРОТОРГ""";143603;Г. ОРЕХОВО-ЗУЕВО;NKP
850243340;"ООО ""АГРОТОРГ""";143530;Г. НАХАБИНО;NKP
850243393;"ООО ""АГРОТОРГ""";127642;Г. МОСКВА;NKP
850243394;"ООО ""АГРОТОРГ""";141421;Г. ХИМКИ, МКР-Н СХОДНЯ;NKP
850243395;"ООО ""АГРОТОРГ""";141009;Г. МЫТИЩИ;NKP
850243409;"ООО ""АГРОТОРГ""";141304;Г. СЕРГИЕВ ПОСАД;NKP
850243410;"ООО ""АГРОТОРГ""";141371;Г. ХОТЬКОВО;NKP
850243411;"ООО ""АГРОТОРГ""";141602;Г. КЛИН;NKP
850243456;"ООО ""АГРОТОРГ""";142672;Г. ЛИКИНО-ДУЛЕВО;NKP
850243460;"ООО ""АГРОТОРГ""";111401;Г. МОСКВА;NKP
850243461;"ООО ""АГРОТОРГ""";141401;Г. ХИМКИ;NKP
850243466;"ООО ""АГРОТОРГ""";143026;РП НОВОИВАНОВСКОЕ;NKP
850243487;"ООО ""АГРОТОРГ""";107497;Г. МОСКВА;NKP
850243503;"ООО ""АГРОТОРГ""";141544;ДЕР. ЮРЛОВО;NKP
850243520;"ООО ""АГРОТОРГ""";124527;Г. МОСКВА,ЗЕЛЕНОГРАД;NKP
850243595;"ООО ""АГРОТОРГ""";121096;Г. МОСКВА;NKP
850243624;"ООО ""АГРОТОРГ""";123154;Г. МОСКВА;NKP
850243626;"ООО ""АГРОТОРГ""";143570;С. НОВОПЕТРОВСКОЕ;NKP
850243627;"ООО ""АГРОТОРГ""";141206;Г. ПУШКИНО;NKP
850243633;"ООО ""АГРОТОРГ""";141005;Г. МЫТИЩИ;NKP
850243634;"ООО ""АГРОТОРГ""";142440;ДЕР. ИВАШЕВО;NKP
850243636;"ООО ""АГРОТОРГ""";107140;Г. МОСКВА;NKP
850243637;"ООО ""АГРОТОРГ""";125635;Г. МОСКВА;NKP
850243639;"ООО ""АГРОТОРГ""";142430;С. ЯМКИНО;NKP
850243641;"ООО ""АГРОТОРГ""";107150;Г. МОСКВА;NKP
850243645;"ООО ""АГРОТОРГ""";142671;Г. ЛИКИНО-ДУЛЕВО;NKP
850243646;"ООО ""АГРОТОРГ""";105554;Г. МОСКВА;NKP
850243647;"ООО ""АГРОТОРГ""";125171;Г. МОСКВА;NKP
850243648;"ООО ""АГРОТОРГ""";142664;ДЕР. КАБАНОВО;NKP
850243652;"ООО ""АГРОТОРГ""";142660;Г. ДРЕЗНА;NKP
850243655;"ООО ""АГРОТОРГ""";141135;С. ПЕТРОВСКОЕ;NKP
850243690;"ООО ""АГРОТОРГ""";142435;С. КУДИНОВО;NKP
850243772;"ООО ""АГРОТОРГ""";141612;Г. КЛИН;NKP
850243789;"ООО ""АГРОТОРГ""";141150;Г. ЛОСИНО-ПЕТРОВСКИЙ;NKP
850243820;"ООО ""АГРОТОРГ""";143700;ПОС. ШАХОВСКАЯ;NKP
850243984;"ООО ""АГРОТОРГ""";141109;Г. ЩЕЛКОВО;NKP
850243994;"ООО ""АГРОТОРГ""";171251;Г. КОНАКОВО;NKP
850243998;"ООО ""АГРОТОРГ""";172386;Г. РЖЕВ;NKP
850244062;"ООО ""АГРОТОРГ""";127591;Г. МОСКВА;NKP
850244204;"ООО ""АГРОТОРГ""";143055;ДЕР. ЯГУНИНО;NKP
850244205;"ООО ""АГРОТОРГ""";215027;ДЕР. НИКОЛЬСКОЕ;MAS
